"","plotID","sbpltID","sensor","LVIS_coverage","ZG","RH10","RH15","RH20","RH25","RH30","RH35","RH40","RH45","RH50","RH55","RH60","RH65","RH70","RH75","RH80","RH85","RH90","RH95","RH96","RH97","RH_98_plot_max","RH98","RH99","RH100"
"63","BONA_030","31","facility_2019",0.77,267.643428571429,-1.06097402597403,-0.82,-0.67,-0.52,-0.460974025974026,-0.37,-0.310974025974026,-0.22,-0.160974025974026,-0.07,-0.0149090909090909,0.07,0.129025974025974,0.279025974025974,0.488051948051948,0.933181818181818,2.12437662337662,4.00928571428571,4.30928571428571,4.66831168831169,6.21,5.02733766233766,5.68242857142857,6.73488311688312
"64","BONA_030","32","facility_2019",0.3,267.693157894737,-1.11078947368421,-0.830526315789474,-0.680526315789474,-0.530526315789474,-0.510789473684211,-0.380526315789474,-0.36078947368421,-0.230526315789474,-0.21078947368421,-0.0805263157894737,-0.0607894736842105,0.0607894736842105,0.0805263157894737,0.230526315789474,0.36078947368421,0.530526315789474,1.39105263157895,3.35078947368421,3.67052631578947,3.99026315789474,4.79,4.32973684210526,4.98763157894737,6.08868421052632
"65","BONA_030","merged","facility_2019",0.483522727272727,267.864841363102,-1.04994712103408,-0.834289071680376,-0.684512338425382,-0.534512338425382,-0.453519388954172,-0.332867215041128,-0.303519388954172,-0.182867215041128,-0.153519388954172,-0.0328672150411281,-0.00529964747356052,0.110975323149236,0.191968272620447,0.341968272620447,0.516028202115159,0.957032902467685,1.9901821386604,3.55652761457109,3.8625205640423,4.19521739130435,6.21,4.52689189189189,5.10457696827262,6.2027027027027
"66","BONA_021","40","facility_2019",0.321,448.006137071651,-1.75725856697819,-1.44791277258567,-1.15725856697819,-1.00725856697819,-0.801651090342679,-0.651651090342679,-0.492305295950156,-0.342305295950156,-0.142367601246106,0.0076323987538941,0.166978193146417,0.316978193146417,0.561370716510903,0.766978193146417,0.926323987538941,1.17071651090343,1.47071651090343,1.91700934579439,2.00205607476635,2.15205607476636,3.26,2.31140186915888,2.60205607476636,3.70644859813084
"67","BONA_021","41","facility_2019",0.065,451.76,-1.16,-0.86,-0.56,-0.41,-0.11,0.04,0.19,0.49,0.64,0.94,1.09,1.38,1.53,1.83,1.98,2.28,2.58,2.88,3.03,3.18,3.33,3.33,3.63,4.64
"68","BONA_021","31","facility_2019",0.843,448.096986951364,-1.51265915381574,-1.05963424278371,-0.759634242783709,-0.551686437327007,-0.283068406484777,-0.127700672202452,0.120994464215105,0.371439304072756,0.629219058916568,0.791704230921313,0.993809806247529,1.1916745749308,1.36919335705813,1.53550415183867,1.75056939501779,1.96919335705813,2.22844602609727,2.66927441676552,2.79584618426255,2.9050988533017,3.67,3.09584618426255,3.35159351522341,4.43747528667457
"69","BONA_021","32","facility_2019",0.444,449.321981981982,-1.38369369369369,-0.825585585585585,-0.546531531531532,-0.267477477477477,0.00297297297297299,0.152972972972973,0.432027027027027,0.711081081081081,0.990135135135135,1.14013513513514,1.41918918918919,1.56918918918919,1.74013513513514,1.90968468468468,2.20968468468468,2.40157657657658,3.18193693693694,4.19608108108108,4.45081081081081,4.66364864864865,12.16,4.85554054054054,5.16648648648649,6.18207207207207
"70","BONA_021","merged","facility_2019",0.41825,448.546975493126,-1.51166268180913,-1.06426280135485,-0.771614863518629,-0.558165969316597,-0.299932257421797,-0.147227535365611,0.0885465232117952,0.329236899780833,0.577376967523411,0.73949591552102,0.95179418210799,1.1313518629209,1.31888822474597,1.49879258816497,1.72317991631799,1.94281530185296,2.34976688583383,2.93832536361825,3.09185196254234,3.23799661287109,12.16,3.42143952978681,3.70025303845388,4.76808228730823
"71","BONA_022","40","facility_2019",0.296,245.375472972973,-1.00102702702703,-0.851027027027027,-0.701027027027027,-0.642851351351351,-0.492851351351351,-0.401027027027027,-0.342851351351351,-0.251027027027027,-0.251027027027027,-0.192851351351351,-0.101027027027027,-0.0428513513513514,0.0428513513513514,0.101027027027027,0.192851351351351,0.251027027027027,0.342851351351351,0.492851351351351,0.551027027027027,0.642851351351351,0.67,0.642851351351351,0.792851351351351,1.99285135135135
"72","BONA_022","41","facility_2019",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-Inf,NA,NA,NA
"73","BONA_022","31","facility_2019",0.5436,245.619352465048,-1.0116114790287,-0.82,-0.67,-0.67,-0.52,-0.37,-0.37,-0.261611479028698,-0.22,-0.22,-0.07,-0.07,0.07,0.07,0.22,0.22,0.37,0.52,0.52,0.67,0.67,0.67,0.82,2.01167770419426
"74","BONA_022","32","facility_2019",0.0072,245.8,-1.12,-0.82,-0.67,-0.67,-0.52,-0.37,-0.37,-0.37,-0.22,-0.22,-0.07,-0.07,0.07,0.07,0.22,0.22,0.37,0.52,0.52,0.67,0.67,0.67,0.82,1.99
"75","BONA_022","merged","facility_2019",0.2117,245.535640056684,-1.00883325460557,-0.830845536136042,-0.680845536136042,-0.660510155880964,-0.510510155880964,-0.380845536136042,-0.360510155880964,-0.258833254605574,-0.230845536136042,-0.210510155880964,-0.0808455361360416,-0.0605101558809636,0.0605101558809636,0.0808455361360416,0.210510155880964,0.230845536136042,0.360510155880964,0.510510155880964,0.530845536136042,0.660510155880964,0.67,0.660510155880964,0.810510155880964,2.00491261218706
"76","BONA_023","40","facility_2019",0.598,362.763612040134,-1.35886287625418,-1.0652508361204,-0.791086956521739,-0.51943143812709,-0.36943143812709,-0.221153846153846,0.0246655518394649,0.172775919732441,0.472775919732442,0.674448160535117,1.02612040133779,1.34944816053512,1.66717391304348,2.11466555183946,2.4405016722408,2.8905016722408,3.46277591973244,4.2488127090301,4.52297658862876,4.6988127090301,5.75,4.97297658862876,5.36879598662207,6.07336120401338
"77","BONA_023","41","facility_2019",0.767,360.226010430248,-1.24392438070404,-0.943924380704042,-0.643924380704042,-0.500443285528031,-0.350443285528031,-0.200443285528031,0.0473402868318123,0.193859191655802,0.396075619295958,0.643859191655802,0.943859191655802,1.19164276401565,1.58942633637549,1.98069100391134,2.37847457627119,2.82847457627119,3.52277705345502,4.26625814863103,4.46847457627119,4.61847457627119,5.19,4.91847457627119,5.21847457627119,5.97891786179922
"78","BONA_023","31","facility_2019",0.637,362.75,-0.97,-0.67,-0.52,-0.22,-0.07,0.07,0.22,0.37,0.67,1.12,1.72,2.32,2.76,3.36,3.81,4.26,4.71,5.15,5.3,5.6,5.75,5.75,6.05,6.8
"79","BONA_023","32","facility_2019",0.583,360.237478559177,-1.26883361921098,-0.968833619210978,-0.741646655231561,-0.596792452830189,-0.446792452830189,-0.296792452830189,-0.0696054888507719,0.0803945111492281,0.157581475128645,0.384768439108062,0.611955403087479,0.839142367066895,1.14351629502573,1.43789022298456,1.81507718696398,2.26507718696398,3.08789022298456,4.04632933104631,4.34195540308748,4.56476843910806,5.19,4.93758147512865,5.31039451114923,6.05554030874786
"80","BONA_023","merged","facility_2019",0.64625,361.437597678917,-1.20863056092843,-0.9101083172147,-0.66947001934236,-0.457458413926499,-0.307458413926499,-0.160321083172147,0.0582669245647969,0.206796905222437,0.427531914893617,0.709833655705996,1.0792920696325,1.4267001934236,1.7952998065764,2.22915667311412,2.61851837524178,3.06851837524178,3.70337330754352,4.43039458413926,4.65745454545455,4.8668162475822,5.75,5.14029787234043,5.47888588007737,6.22037911025145
"81","BONA_012","40","facility_2019",0.6224,313.281870179949,-0.21357969151671,0.295957583547558,2.81925449871465,4.53037275064267,5.6322557840617,6.43479434447301,7.1878470437018,7.69073264781491,8.12003213367609,8.7622557840617,9.54574550128535,10.1046786632391,10.7049678663239,11.1998329048843,11.7125514138817,12.2842737789203,12.6783611825193,13.3271786632391,13.4825771208226,13.6325771208226,14.89,13.8906426735218,14.1911825192802,14.7174293059126
"82","BONA_012","41","facility_2019",0.6656,312.850435697115,-0.0955799278846154,0.600618990384615,2.79043269230769,4.42767728365385,5.67286057692308,7.403359375,8.80721153846154,9.77659254807692,10.4596965144231,10.9000510817308,11.3845763221154,11.7658864182692,12.1126712740385,12.3362740384615,12.6830588942308,13.0543629807692,13.4134074519231,14.0079897836538,14.1579897836538,14.3202493990385,14.89,14.5926141826923,14.8916436298077,15.39875
"83","BONA_012","31","facility_2019",0.6476,311.969311303274,-0.729252625077208,-0.430945027794935,-0.204786905497221,0.275231624459543,0.800197652872143,1.28021618282891,1.71228844966028,2.11728227300803,2.46805435453984,3.13874613959234,4.16682828906733,6.14688387893762,7.11044163063619,7.96827980234713,8.68260963557752,9.26536751080914,9.81459542927733,10.4081037677579,10.5581037677579,10.7081037677579,12.95,10.9624737492279,11.2607813465102,11.7946417541692
"84","BONA_012","32","facility_2019",0.612,311.594215686275,-0.18683660130719,0.218849673202614,0.893660130718954,2.97052287581699,4.72620261437908,6.77414379084967,7.94522222222222,8.96786928104575,9.55630065359477,9.85630065359477,10.3005163398693,10.5947320261438,10.8947320261438,11.1947320261438,11.4947320261438,11.7947320261438,12.1005163398693,12.5620849673203,12.7120849673203,12.8678692810458,14.7,13.0174836601307,13.3078692810458,13.8778692810458
"85","BONA_012","merged","facility_2019",0.6369,312.430080075365,-0.307410111477469,0.172253100957764,1.58043491913958,3.04716831527712,4.19689747213063,5.45907363793374,6.40098524101115,7.12572617365363,7.63960197833255,8.15410975035327,8.84016329094049,9.65034699324855,10.2046098288585,10.674059506987,11.1435743444811,11.6004647511383,12.0036206625844,12.5792267231905,12.730545611556,12.8851381692573,14.89,13.1199474014759,13.4170858847543,13.9507779871251
"86","BONA_079","39","facility_2019",0.63895,298.708651694186,-0.779268330855309,-0.455359574301589,-0.189522654354801,0.115000391266922,0.340886610845919,0.639078957664919,1.51280538383285,2.66906565458956,3.61398700993818,4.43842162923546,5.1999209640817,6.00569293371938,6.59688942796776,7.26190233977619,8.98197981062681,9.82615071601847,10.7340621331873,12.878041317787,13.1766679708897,13.4222623053447,17.22,13.699884184991,14.0418123483841,15.1420111119806
"87","BONA_079","41","facility_2019",0.6409,296.277747698549,0.0227071305975971,1.64825713839913,3.1428951474489,4.10885317522234,5.8124964893119,6.63079107505071,7.34891402714932,7.9482001872367,8.50139881416758,8.98385707598689,9.5046325479794,10.0863668278983,10.6258269620846,11.0591980028086,11.6731564986737,12.3108355437666,13.0413512248401,13.870468091746,14.0508706506475,14.2475159931347,15.47,14.5116266188173,14.8467100951787,15.9771165548448
"88","BONA_079","21","facility_2019",0.7253,296.414537662576,-0.414937037547681,0.0306486970908589,0.823928948940668,1.77346844983685,2.80869548232915,3.67186727331219,4.39397077071557,5.0276671722046,5.62039431959189,6.39896295785652,7.31433039202169,8.22401052438071,9.21748563812675,10.2408552782757,11.2210039523875,12.1845284709775,13.1476253504297,14.075992003309,14.3304280987178,14.5451323590239,17.29,14.7762532745071,15.0878519233421,15.907368445241
"89","BONA_079","23","facility_2019",0.91985,294.675001177728,0.528218731314888,1.91308854704571,3.29061096917976,4.4021762606222,5.2768170535051,6.28413074595496,7.20441847402656,7.87123462158685,8.54353173524669,9.24068616259897,9.86465293254335,10.4820749759925,11.0914714355601,11.635602725082,12.1953613813846,12.6726700005436,13.1865499809752,13.8452468699607,14.0153479734015,14.2261513652588,17.29,14.4104629377978,14.6395338008009,15.4741336449783
"90","BONA_084","39","facility_2019",0.7217,275.705522608655,-0.951559512262713,-0.741123042815574,-0.577003602604961,-0.439640432312595,-0.31289455452404,-0.204767909103506,-0.0680282665927671,0.0501614244145767,0.394729804627962,0.975899265622835,1.32180823056672,3.0289499330285,6.08567733591982,6.84509953350885,7.33018913676043,9.61851369451757,11.9084998383446,13.8278446723015,14.4481127892476,15.1281495081059,16.83,15.5517465705972,15.9348020876634,16.8662112604499
"91","BONA_084","41","facility_2019",0.5384,274.437639301634,-0.765286961367013,-0.566740341753343,-0.320078937592868,-0.132439635958395,0.0909630386329866,0.847844539375929,1.82216196136701,3.91252228826152,5.53284175334324,6.51802470282318,7.41812221396731,9.51159361069837,11.7040898959881,12.7128148216939,13.5102052377415,14.3708218796434,15.6112685735513,16.4705191307578,16.7242570579495,16.9001532317979,18.76,17.1445718796434,17.4829457652303,18.1656166419019
"92","BONA_084","21","facility_2019",0.8479,272.966070094744,-0.72865864685301,-0.469496796005818,-0.226688092149231,0.00790325116955613,0.25099500727287,0.516642489287259,1.41426406415851,2.08740948225027,3.35068738451861,5.3013665133467,6.6445349294335,7.42622498722334,8.17848940519715,9.12139737390416,10.0490038133428,11.9618042615088,13.3802555332783,14.5334286669025,14.7613338837127,15.0013710343201,16.79,15.2773705625663,15.652265007666,16.5901625584778
"93","BONA_084","23","facility_2019",0.5031,272.461550056318,-0.745964023057046,-0.41593023255814,0.0519141323792487,0.756644802226198,1.91453090836812,2.6846213476446,3.36423772609819,4.11102100311403,5.16153614258265,5.83891638507918,6.35591101835288,6.86014476909826,7.40712184456371,7.95304213873981,8.62192506459948,9.82551414563043,11.0937679719075,13.3463890545286,13.6568889551448,13.8979891340356,17.45,14.0867289471941,14.4775399191678,15.2682061220433
"94","BONA_081","39","facility_2019",0.70405,242.293475605426,-1.0618968823237,-0.816118883602017,-0.666118883602017,-0.542335061430296,-0.461896882323699,-0.366118883602017,-0.242335061430296,-0.216118883602017,-0.0923350614302962,-0.0316575527306299,0.0897862367729565,0.183816490306086,0.341422484198565,0.600977913500462,0.919928982316597,1.37512747674171,2.01707052055962,3.11532632625524,3.50954903771039,3.89778850933883,6.03,4.49047013706413,5.20741850720829,6.25992472125559
"95","BONA_081","41","facility_2019",0.60095,241.469910419613,-1.05391713120892,-0.824842332972793,-0.674842332972793,-0.604932190698061,-0.466025737027484,-0.410896358543417,-0.316025737027484,-0.293344981556979,-0.211245805252794,-0.143344981556979,-0.0764716975899271,-0.00310785700418781,0.0382156030729123,0.116787031644341,0.202056188812159,0.281251629364617,0.461387247968494,0.709836370191641,0.818930304795185,0.959503563801758,4.545,1.12407216351887,1.46777934936351,2.46409157722495
"96","BONA_081","21","facility_2019",0.725,241.343459885057,-1.07093885057471,-0.84300091954023,-0.69300091954023,-0.586111264367816,-0.511188850574713,-0.39300091954023,-0.326361264367816,-0.24300091954023,-0.176361264367816,-0.0930009195402299,-0.0448244827586207,0.0487940229885058,0.100802643678161,0.210861264367816,0.305878505747126,0.425195747126437,0.687938850574713,1.30356022988506,1.57512747126437,1.86155275862069,3.07,2.25877,2.80097505747126,3.80489908045977
"97","BONA_081","23","facility_2019",0.7743,240.926801627276,-1.05337788970683,-0.861666666666667,-0.711666666666667,-0.583518662017306,-0.49152912307891,-0.434758491540746,-0.320897584915407,-0.260785225364846,-0.19874531835206,-0.134758491540746,-0.0680789099832106,-0.0207077360196306,0.0562650135606354,0.125298333979078,0.206468423091825,0.34102867105773,0.466222394420767,0.743552886478109,0.849509879891515,1.13049270308666,3.93,1.67876856515562,2.21267402815446,3.27610874338112
"98","BONA_083","39","facility_2019",0.891025,235.846805878997,-1.07999929856065,-0.896683968837388,-0.737799537985279,-0.619550891763232,-0.500896112155476,-0.365177417393826,-0.330012859721482,-0.215177417393825,-0.180012859721482,-0.0763914686269559,-0.00846085500780936,0.0818240228949805,0.180807403458564,0.309476632717002,0.425317939077654,0.627902041656145,0.948378459265079,1.50714747996222,1.66272392282297,1.8813026664048,3.71,2.1906205867774,2.56241500893166,3.4727864912133
"99","BONA_083","41","facility_2019",0.807975,235.449400301164,-1.14308183008963,-0.85935476551461,-0.70935476551461,-0.606231215899832,-0.544502047299318,-0.396461678888579,-0.328325288529967,-0.24646167888858,-0.155707014449705,-0.085983425642295,-0.0292776179130955,0.0736989593324876,0.165802675412812,0.262250585311014,0.411928793176357,0.599237084480749,0.901564920531782,1.58238002413441,1.73051579566199,1.92956099095475,3.385,2.16366322184061,2.47636189238528,3.4370450818404
"100","BONA_083","21","facility_2019",0.86275,235.547681589877,-1.07103250265623,-0.849726359509321,-0.699726359509321,-0.575936153771854,-0.49572244759973,-0.406806191442094,-0.319364870085965,-0.256806191442094,-0.169364870085965,-0.105577658649667,-0.021027045300879,0.0442407031778229,0.152980198976142,0.229465275765479,0.353811841978171,0.505191152322998,0.77548285521105,1.32912904472134,1.48922756688882,1.65826528542451,3.81,1.91730614314691,2.29749570172897,3.16105341446924
"101","BONA_083","23","facility_2019",0.500525,235.208828979571,-1.09428624943809,-0.794514759502522,-0.644514759502522,-0.550331152290095,-0.49428624943809,-0.34428624943809,-0.269207582038859,-0.19428624943809,-0.119207582038859,-0.0102984366415264,0.0283647170471005,0.152891463962839,0.283786524149643,0.37797013136207,0.607918685380351,1.03493531791619,1.62142700164827,2.4835652564807,2.69522551321113,2.88219045002747,3.81,3.20766370311173,3.56392587782828,4.43963288547026
"102","BONA_070","39","facility_2019",0.711,248.210580168776,-1.00252344116268,-0.833008673230192,-0.680898968588842,-0.552523441162682,-0.45081809657759,-0.380898968588842,-0.30081809657759,-0.230898968588842,-0.15081809657759,-0.080898968588842,-0.00916901078293484,0.0674050632911393,0.139135021097046,0.266824894514768,0.477760196905766,1.03477496483826,1.53113572433193,2.55820909517112,2.83869432723863,3.22107477730895,5.65,3.5989580403188,4.09950890764182,5.14054617909048
"103","BONA_070","41","facility_2019",0.686,247.595533284742,-1.08429300291545,-0.826876822157434,-0.674690233236152,-0.572886297376093,-0.484293002915452,-0.374690233236152,-0.332106413994169,-0.224690233236152,-0.182252186588921,-0.072649416909621,0.0203656462585034,0.0754433916423712,0.182440476190476,0.252502429543246,0.395304907677357,0.702374878522838,1.47540694849368,3.14012998056365,3.68026603498542,4.15115160349854,7.56,4.67943148688047,5.22304786200194,6.06758867832847
"104","BONA_070","21","facility_2019",0.9255,246.676704484063,-1.07683234287772,-0.883274806410949,-0.716324509274266,-0.583274806410949,-0.54143255897713,-0.401548712407708,-0.306613542229426,-0.242202413110031,-0.197875022510355,-0.0711327210516838,-0.0493742121375833,0.0757761570322348,0.113809652440122,0.229625427696741,0.374925265622186,0.657421213758329,1.34519809112192,2.70839816315505,3.00970826580227,3.38030884206735,5.2,3.87892940752746,4.54941833243292,5.49577885827481
"105","BONA_070","23","facility_2019",0.5025,246.013517412935,-1.0217960199005,-0.869930348258706,-0.681870646766169,-0.569930348258706,-0.424781094527363,-0.381870646766169,-0.231870646766169,-0.204333333333333,-0.0873930348258706,-0.0169452736318408,0.100666666666667,0.229124378109453,0.28852736318408,0.493303482587065,0.909721393034826,1.36793034825871,2.152407960199,3.84907462686567,4.23161194029851,4.63727860696517,7.56,5.11298009950249,5.62103980099502,6.32866169154229
"106","BONA_073","39","facility_2019",0.83175,242.891809938884,-1.03536920148282,-0.849593728083358,-0.701435727882978,-0.587211201282437,-0.477840897705641,-0.373805730888689,-0.327840897705641,-0.223805730888689,-0.177840897705641,-0.0738057308886885,-0.000210900711351572,0.0918915940286544,0.145806031459774,0.228290251477808,0.377295862138062,0.579996493337341,0.893657449153392,1.46813645927262,1.6179335737902,1.85310790501954,3.67,2.1486699729486,2.5862764252079,3.3959027151588
"107","BONA_073","41","facility_2019",0.7145,242.558911826452,-1.07305808257523,-0.890412876137159,-0.742792162351295,-0.625437368789363,-0.569121763470959,-0.442792162351295,-0.389877536738978,-0.294881035689293,-0.239877536738978,-0.174534639608118,-0.0898775367389783,-0.0513960811756473,0.0563680895731281,0.0950489853044087,0.206368089573128,0.245048985304409,0.395048985304409,0.548040587823653,0.641724982505248,0.701032190342897,1.42,0.795328901329601,0.948121063680896,1.89473757872638
"108","BONA_073","21","facility_2019",0.83725,242.476398427391,-1.07678560764407,-0.847739623768289,-0.718342788892207,-0.626785607644073,-0.521888623469692,-0.399113168109884,-0.352121528814571,-0.249113168109884,-0.202121528814572,-0.0991131681098835,-0.073262167811287,0.0234283865830596,0.0733044689957201,0.17342390763412,0.264227132477356,0.368958395540957,0.583358216383,1.09236836866726,1.32514830297601,1.63778640390166,3.67,1.99677515676321,2.40268886234697,3.32786155071165
"109","BONA_073","23","facility_2019",0.7295,242.214194653873,-1.09983550376971,-0.915496915695682,-0.765496915695682,-0.649835503769705,-0.51268677176148,-0.438509252912954,-0.363039753255655,-0.293899931459904,-0.213039753255655,-0.143899931459904,-0.0630397532556546,-0.00401987662782728,0.0846538725154215,0.145980123372173,0.261641535298149,0.361007539410555,0.509225496915696,0.801771761480466,0.933163125428376,1.03854352296093,2.61,1.2711000685401,1.48397532556546,2.24620287868403
"110","BONA_074","39","facility_2019",0.7586,235.061936022498,-1.07573194041656,-0.844346823095175,-0.722935670972845,-0.572935670972845,-0.505574742947535,-0.422935670972845,-0.355574742947535,-0.272935670972845,-0.205574742947535,-0.141787832849987,-0.0670432375428421,0.00821216715001318,0.0612675762369277,0.156955356358204,0.24681167062132,0.314568063977502,0.460859368134282,0.765275397662361,0.845358774936286,1.04151452236576,1.8,1.31007502856138,1.69910745671852,2.6286807935671
"111","BONA_074","41","facility_2019",0.66265,234.88622877839,-1.11756168414699,-0.937721270655701,-0.790494227722025,-0.643104957368143,-0.523301893910813,-0.414896249905682,-0.373301893910813,-0.264896249905682,-0.210229382026711,-0.118761412510375,-0.0351256319323927,0.0303670866973515,0.114616690560628,0.260751527955934,0.362818984380895,0.528007998189089,0.78303968912699,1.2008318871199,1.34713649739682,1.5807722779748,3.65,1.81320267109334,2.15013393193994,2.84636723760658
"112","BONA_074","21","facility_2019",0.704,234.808397727273,-1.07737073863636,-0.826147372159091,-0.676147372159091,-0.609563565340909,-0.516282315340909,-0.377264204545455,-0.367399147727273,-0.227264204545455,-0.217399147727273,-0.141999644886364,-0.0772642045454545,0.00657990056818182,0.0863213778409091,0.156404829545455,0.237669034090909,0.360311079545455,0.508611860795455,0.771974786931818,0.937017400568182,1.10448899147727,1.8,1.44546910511364,1.89835262784091,2.83704438920455
"113","BONA_074","23","facility_2019",0.753,234.476773572377,-1.07454814077025,-0.896824037184595,-0.746824037184595,-0.627451527224436,-0.523228419654715,-0.419981407702523,-0.373228419654714,-0.24239176626826,-0.196385790172643,-0.0925262284196547,-0.0415883134130146,0.0232174634794157,0.106360889774236,0.225598937583001,0.313318061088977,0.487501328021248,0.715859561752988,1.22566367861886,1.44837782204515,1.63202158034529,3.65,1.96051759628154,2.37676593625498,3.09972875166003
"114","BONA_086","39","facility_2019",0.76475,244.322460608042,-1.0895459300425,-0.886755802549853,-0.736755802549853,-0.586755802549853,-0.489545930042498,-0.340232428898333,-0.306227852239294,-0.189545930042498,-0.124578620464204,-0.0395459300424975,0.0600617848970252,0.133222948676038,0.261892448512586,0.408508989865969,0.743901819766808,1.25037942682794,1.82626315789474,3.0265829791871,3.33203574152773,3.65040775852675,6.44,4.04292819004032,4.47510046856271,5.34125465838509
"115","BONA_086","41","facility_2019",0.8157,244.339551918598,-1.04248222385681,-0.862328674757877,-0.733108373176413,-0.583108373176413,-0.44248222385681,-0.422355338972662,-0.29248222385681,-0.22063595684688,-0.141337501532426,-0.0942659678803482,0.00543980630133627,0.0782377099423808,0.18352917739365,0.278600894936864,0.425543704793429,0.686609353929141,1.18433370111561,2.08521178129214,2.39527982101263,2.71743870295452,6.44,3.11974040701238,3.58609445874709,4.44617077356871
"116","BONA_086","21","facility_2019",0.69575,243.19627787759,-1.13205018565098,-0.949202539226255,-0.799202539226255,-0.649202539226255,-0.554597796143251,-0.428223380045515,-0.350185291651695,-0.278223380045514,-0.175891364235238,-0.10062726074979,-0.0249086118097976,0.0479174751467242,0.148492394298718,0.212200622829081,0.339940471912804,0.468806803209965,0.650213558510001,1.03646760091029,1.13731919990418,1.27586393580069,2.845,1.47520217990178,1.68807138579471,2.66376703796862
"117","BONA_086","23","facility_2019",0.66235,243.114696660879,-1.17927367202637,-0.945569814549206,-0.751944842857502,-0.601944842857502,-0.53746043129262,-0.393744873053018,-0.314602425706449,-0.23746043129262,-0.122275861201278,-0.0228357363931456,0.0388782365818676,0.123735814398229,0.261091442087517,0.385376185803075,0.55196484738683,0.798248911703279,1.21072154701693,1.92783674291034,2.12834931179387,2.30524219320098,3.67,2.62361805188596,3.05455901965225,3.9373024080924
"118","BONA_087","39","facility_2019",0.90175,283.650170501802,-0.991676370021255,-0.775901487847704,-0.594622031235561,-0.405587746049348,-0.251546991960078,-0.107874041216154,0.0313413732557065,0.302046021624619,0.568473338878107,1.02648646151003,1.64909527770077,2.41555724979207,3.00428888272803,4.01273727012291,5.17695453285279,6.08270538767212,8.05083079197856,11.0383749191387,11.46972507162,11.7634710285556,13.925,12.0657868958507,12.4096945753627,13.2285213935865
"119","BONA_087","41","facility_2019",0.769,280.607623537061,-0.772682054616385,-0.499713914174252,-0.301680754226268,-0.108036410923277,0.137766579973992,0.405094278283485,0.873758127438232,1.61742847854356,2.47760078023407,3.32839726918075,4.29292912873862,5.51357282184655,6.78866710013004,8.1170156046814,9.05820546163849,9.86888166449935,10.6735468140442,11.5070481144343,11.7416547464239,11.9974252275683,13.49,12.286355656697,12.5874967490247,13.3509135240572
"120","BONA_087","21","facility_2019",0.74375,281.768570868347,0.185789355742297,0.987187675070028,2.07185490196078,2.96618543417367,3.59760896358543,4.11489355742297,4.7483893557423,5.68064761904762,6.76832717086835,7.88754173669468,8.63715518207283,9.24648459383754,9.73105322128851,10.2523316526611,11.2408969187675,12.1080633053221,12.8826308123249,13.957862745098,14.1645607843137,14.395275070028,15.85,14.6617053221289,14.9957114845938,15.8000571428571
"121","BONA_087","23","facility_2019",0.44475,279.827639123103,-0.7945137717819,-0.602973580663294,-0.350949971894323,-0.0890893760539629,0.113608768971332,0.365632377740304,0.677009555930298,0.925356942102305,1.16284991568297,1.43308600337268,1.79616076447442,2.29362563237774,3.55074198988196,4.46038223721192,5.25566048341765,6.1963293985385,7.82213603147836,9.43391793142215,9.79800449690837,10.3307195053401,15.85,10.7361157953907,11.2274817313097,11.8590444069702
"122","BONA_076","39","facility_2019",0.77895,255.808053576396,-0.982929584697349,-0.767519417164131,-0.617519417164131,-0.467519417164131,-0.343072405160793,-0.250821618845882,-0.123854226843828,0.0299145216851745,0.241562466568244,0.523881614138691,1.26026584932709,1.61307026552838,1.92106104371269,2.51901534116439,3.79970194920513,4.80534415987333,6.02750347690267,7.72682820891371,8.00314087339795,8.32677846246015,13.58,8.68900250336992,9.16569495260714,10.0671552517278
"123","BONA_076","41","facility_2019",0.92925,254.896585687382,-0.90984934086629,-0.724691955878397,-0.547149582997041,-0.374369114877589,-0.266817863868711,-0.161418348130213,-0.0101404358353511,0.246929782082324,0.543257465698144,1.02528060263653,1.49425154694646,1.96136992198009,2.42029916599408,2.97445574387947,3.68511353241862,4.48850955071294,5.37884046273877,6.85475168146355,7.25975517890772,7.59323513586225,12.05,7.97172585418348,8.4717339252085,9.37684126984127
"124","BONA_076","21","facility_2019",0.7358,254.376784225786,-0.814371772220712,-0.616658399021473,-0.468058235933678,-0.339055789616744,-0.213349075835825,-0.102579052278699,0.0623587704992299,0.412427743046118,0.943160958593821,1.52477960496512,2.45111058258585,3.39616709703724,4.54694765334783,5.6665254371659,6.57785913291655,7.45601125758811,8.55963803569811,10.0573046344115,10.3168619189997,10.619712217994,14,10.9625954743137,11.4200340898795,12.3290039186373
"125","BONA_076","23","facility_2019",0.80045,253.648327295063,-0.974282174610115,-0.750601744851854,-0.578594852895246,-0.461100006246486,-0.311100006246486,-0.181422949590855,-0.0682553563620464,0.0334330688987445,0.155998500843276,0.341404626564224,0.683879172132342,1.20067274658005,1.90464551189956,2.7224457076228,3.64151654277802,4.52265933745601,5.55783746642514,6.74054094571803,7.04949778249735,7.4528972244779,9.82,7.89881514564724,8.37340964457493,9.24094894538489
